user_id,cohort_month,city,treatment_city,post_launch,did,age,income,prior_orders_90d,prior_spend_90d,app_sessions_30d,days_since_last_purchase,premium_member,mobile_app_user,marketing_emails_30d,discount_received,retained_30d,spend_30d
285,2025-08-01,Seattle,1,1,1,42,80100,2,18.64,13,51,1,0,3,0,1,113.18
286,2025-11-01,Denver,0,1,0,38,73136,5,181.52,14,26,0,0,3,1,1,146.95
287,2025-07-01,Dallas,0,1,0,50,92650,1,320.75,14,7,1,1,4,0,0,30.16
288,2025-10-01,New York,1,1,1,30,89901,2,152.31,6,4,0,1,5,0,1,116.47
289,2025-03-01,New York,1,0,0,33,41172,2,90.62,15,44,1,1,4,0,0,64.19
290,2025-06-01,Chicago,0,0,0,24,78575,3,145.74,14,19,0,1,3,0,1,101.0
291,2025-07-01,Phoenix,0,1,0,46,72888,2,207.56,10,0,0,0,3,1,0,33.93
292,2025-01-01,Austin,1,0,0,22,112118,2,192.88,10,9,0,1,5,1,1,139.12
293,2025-02-01,New York,1,0,0,19,92140,1,233.14,7,21,0,1,5,0,0,28.78
294,2025-10-01,Denver,0,1,0,18,49646,4,247.73,13,3,0,1,6,0,0,70.91
295,2025-12-01,Seattle,1,1,1,34,102574,1,138.88,13,74,1,1,8,1,1,167.51
296,2025-06-01,Chicago,0,0,0,50,89601,3,201.45,13,37,1,0,6,0,0,82.28
297,2025-12-01,Boston,1,1,1,32,85650,4,192.29,17,3,0,1,9,1,0,111.78
298,2025-03-01,Chicago,0,0,0,24,95669,3,210.45,10,0,0,0,8,1,1,115.8
299,2025-03-01,Denver,0,0,0,34,141432,4,284.53,16,17,0,1,5,1,1,88.95
300,2025-10-01,Boston,1,1,1,26,30490,4,344.95,14,12,0,1,8,0,1,109.27
301,2025-05-01,New York,1,0,0,24,58362,9,401.19,19,46,1,1,5,0,1,177.17
302,2025-07-01,Chicago,0,1,0,28,74210,5,304.74,5,4,1,1,4,1,0,80.57
303,2025-11-01,Phoenix,0,1,0,28,84922,2,217.81,14,6,0,1,8,1,0,82.93
304,2025-01-01,Chicago,0,0,0,57,87086,1,200.7,11,5,1,0,3,0,1,126.65
305,2025-09-01,Seattle,1,1,1,33,63674,2,181.87,16,24,1,1,5,0,0,106.31
306,2025-06-01,Phoenix,0,0,0,41,140915,3,241.54,10,0,1,1,9,0,1,121.74
307,2025-12-01,Seattle,1,1,1,48,75558,5,337.15,16,48,0,1,6,0,0,126.57
308,2025-04-01,Boston,1,0,0,40,75918,1,180.81,11,9,0,1,5,0,1,117.15
309,2025-07-01,New York,1,1,1,38,115491,4,200.91,16,13,0,1,6,1,0,84.77
310,2025-03-01,Phoenix,0,0,0,21,90631,3,328.68,16,6,0,1,5,0,1,87.35
311,2025-09-01,Denver,0,1,0,44,32258,1,66.86,11,31,0,1,7,1,1,93.44
312,2025-12-01,Denver,0,1,0,33,66747,2,224.79,12,20,0,0,4,1,0,83.19
313,2025-03-01,Denver,0,0,0,44,36092,2,205.89,5,113,1,1,8,0,0,65.25
314,2025-08-01,New York,1,1,1,39,84448,6,383.31,21,1,0,1,3,0,1,186.18
315,2025-05-01,Dallas,0,0,0,40,46473,4,290.33,14,5,0,1,4,1,1,136.91
316,2025-01-01,Chicago,0,0,0,35,91449,3,349.43,8,26,0,1,7,1,0,53.34
317,2025-07-01,Phoenix,0,1,0,28,100075,2,183.13,8,7,1,0,3,0,1,116.1
318,2025-01-01,Seattle,1,0,0,32,67872,5,461.8,14,53,0,0,2,0,0,49.05
319,2025-11-01,New York,1,1,1,49,57605,5,176.24,8,2,0,1,8,1,1,140.3
320,2025-12-01,Chicago,0,1,0,54,36039,3,251.37,8,24,1,1,6,0,1,161.7
321,2025-07-01,New York,1,1,1,25,79413,2,168.06,13,63,0,1,4,0,1,126.61
322,2025-10-01,Seattle,1,1,1,38,68550,0,149.49,9,9,1,0,4,0,0,57.27
323,2025-11-01,Seattle,1,1,1,49,102318,1,195.12,6,4,0,0,4,0,1,104.5
324,2025-10-01,New York,1,1,1,18,46892,3,202.15,17,19,0,1,2,0,0,45.26
325,2025-12-01,Chicago,0,1,0,26,106335,4,232.33,9,3,0,0,2,0,0,77.42
326,2025-05-01,Chicago,0,0,0,43,88588,3,221.01,9,4,0,0,4,0,1,95.05
327,2025-01-01,Phoenix,0,0,0,34,77216,2,116.61,11,7,0,1,6,0,1,139.62
328,2025-03-01,Phoenix,0,0,0,42,28490,2,191.18,4,26,1,1,4,1,0,62.94
329,2025-01-01,Austin,1,0,0,28,59703,3,131.77,9,24,1,1,4,1,0,130.16
330,2025-05-01,Austin,1,0,0,32,99802,7,453.51,19,3,0,0,4,1,0,92.16
331,2025-10-01,Boston,1,1,1,20,77522,2,172.73,7,13,1,1,4,0,0,93.13
332,2025-02-01,Seattle,1,0,0,22,62305,3,254.53,15,12,1,1,3,1,0,66.12
333,2025-11-01,Boston,1,1,1,18,97443,3,235.48,9,34,0,1,0,0,0,81.41
334,2025-03-01,Austin,1,0,0,23,68443,0,142.41,5,2,0,1,4,0,1,124.39
335,2025-12-01,Phoenix,0,1,0,30,32110,0,54.06,8,27,0,1,7,1,1,138.92
336,2025-06-01,Boston,1,0,0,29,32282,2,146.8,9,37,0,1,3,0,1,80.9
337,2025-04-01,Denver,0,0,0,43,91423,1,115.82,10,6,0,0,2,0,1,74.26
338,2025-01-01,Chicago,0,0,0,39,45011,3,296.47,10,3,0,1,3,0,1,108.33
339,2025-03-01,Chicago,0,0,0,48,79118,2,185.47,14,20,1,1,5,1,0,108.02
340,2025-01-01,Dallas,0,0,0,18,32515,1,239.34,13,5,1,1,3,0,1,126.11
341,2025-04-01,Boston,1,0,0,32,34347,6,379.18,17,13,0,1,6,1,0,92.11
342,2025-10-01,Boston,1,1,1,31,96823,3,225.64,15,16,0,0,4,0,0,35.6
343,2025-03-01,Seattle,1,0,0,34,88724,4,247.96,10,15,0,1,7,1,0,155.54
344,2025-06-01,Seattle,1,0,0,33,72749,1,332.65,5,42,1,0,7,0,1,126.06
345,2025-11-01,New York,1,1,1,28,67766,4,296.95,16,4,0,1,5,0,0,114.55
346,2025-01-01,Austin,1,0,0,45,98302,6,261.4,18,68,0,1,3,0,0,84.8
347,2025-02-01,Denver,0,0,0,47,87357,4,295.04,10,8,1,1,4,0,0,105.19
348,2025-05-01,Chicago,0,0,0,22,63050,2,225.55,7,7,0,0,6,1,1,99.07
349,2025-06-01,Boston,1,0,0,19,104476,1,0.0,8,13,0,1,2,0,0,52.88
350,2025-05-01,Austin,1,0,0,26,99225,3,210.46,10,33,0,1,1,1,1,91.58
351,2025-07-01,Phoenix,0,1,0,43,55865,3,213.26,13,13,0,1,6,0,1,106.19
352,2025-06-01,Dallas,0,0,0,39,92109,4,203.73,7,14,0,0,8,0,0,85.4
353,2025-08-01,Austin,1,1,1,29,41648,2,194.41,10,3,0,1,5,0,0,132.68
354,2025-06-01,Phoenix,0,0,0,56,20000,4,328.24,8,16,0,1,5,0,0,84.99
355,2025-08-01,Chicago,0,1,0,18,48690,4,281.17,18,15,0,0,0,0,0,78.4
356,2025-02-01,Austin,1,0,0,43,81974,4,261.8,14,23,0,1,3,0,0,68.55
357,2025-12-01,Austin,1,1,1,42,105550,5,238.95,20,15,0,1,4,1,1,181.02
358,2025-05-01,New York,1,0,0,42,83202,3,243.98,17,19,1,1,6,0,1,118.42
359,2025-09-01,Seattle,1,1,1,47,72862,1,177.1,8,9,0,1,6,1,0,27.97
360,2025-01-01,Denver,0,0,0,39,67808,7,331.82,22,35,0,1,5,1,1,170.05
361,2025-02-01,Dallas,0,0,0,30,111958,4,237.01,7,37,0,1,6,0,0,72.51
362,2025-01-01,Phoenix,0,0,0,30,106060,4,267.15,13,18,0,1,10,1,1,114.99
363,2025-12-01,New York,1,1,1,53,88059,3,329.38,10,9,0,1,4,0,0,79.13
364,2025-09-01,Chicago,0,1,0,23,114188,7,309.01,12,0,0,1,4,0,0,74.08
365,2025-10-01,Dallas,0,1,0,45,97936,2,233.15,17,16,0,0,7,0,0,96.49
366,2025-06-01,Phoenix,0,0,0,42,73960,2,242.38,8,47,0,0,6,0,0,111.65
367,2025-12-01,Seattle,1,1,1,31,46858,0,122.93,6,9,0,0,6,1,0,81.87
368,2025-08-01,New York,1,1,1,23,47692,1,168.44,7,9,1,0,6,0,0,22.34
369,2025-01-01,New York,1,0,0,40,74244,5,367.64,13,2,0,0,3,1,0,80.57
370,2025-08-01,Austin,1,1,1,48,40244,4,214.42,10,21,1,1,6,1,1,170.59
371,2025-09-01,Boston,1,1,1,37,94530,2,175.06,14,34,0,1,5,1,0,82.85
372,2025-12-01,Phoenix,0,1,0,27,86351,1,148.41,7,13,1,0,7,0,0,56.4
373,2025-04-01,Boston,1,0,0,29,71738,3,205.41,8,3,0,1,4,0,0,37.73
374,2025-06-01,Dallas,0,0,0,42,72830,5,281.23,9,6,0,1,2,1,0,118.21
375,2025-07-01,New York,1,1,1,46,122938,1,171.34,8,19,0,1,6,1,1,117.14
376,2025-07-01,Boston,1,1,1,42,30135,2,278.57,12,0,1,1,1,0,1,107.29
377,2025-04-01,Austin,1,0,0,32,62681,3,258.45,8,23,0,0,4,0,0,56.79
378,2025-02-01,Chicago,0,0,0,43,108988,3,127.64,13,11,1,1,7,0,1,106.14
379,2025-03-01,Denver,0,0,0,43,54724,1,69.97,9,12,1,0,5,0,1,61.08
380,2025-11-01,Boston,1,1,1,41,62356,1,91.12,7,2,0,1,7,0,0,94.8
381,2025-10-01,Chicago,0,1,0,28,36277,0,83.35,8,42,0,0,6,0,1,92.65
382,2025-03-01,Seattle,1,0,0,30,105429,5,280.86,14,28,0,1,3,1,1,144.85
383,2025-05-01,Chicago,0,0,0,44,149335,8,459.66,14,2,0,1,7,0,0,100.31
384,2025-07-01,Seattle,1,1,1,18,65167,2,48.03,7,5,0,1,5,0,0,43.5
385,2025-05-01,Denver,0,0,0,54,73912,6,367.39,13,11,0,0,3,0,1,98.24
386,2025-05-01,Phoenix,0,0,0,28,58798,1,142.87,7,0,1,1,4,1,0,116.32
387,2025-02-01,Austin,1,0,0,49,70805,2,235.2,7,25,1,1,6,1,0,86.34
388,2025-04-01,Seattle,1,0,0,21,31603,4,260.66,12,5,0,1,6,1,1,88.96
389,2025-03-01,New York,1,0,0,41,106798,3,273.6,12,8,0,1,8,0,1,93.88
390,2025-05-01,Boston,1,0,0,42,49212,5,361.37,11,12,0,0,4,0,0,67.59
391,2025-05-01,Dallas,0,0,0,34,101839,3,144.57,16,6,0,1,3,0,1,104.0
392,2025-01-01,New York,1,0,0,36,103832,4,272.82,9,83,1,0,8,1,0,58.49
393,2025-10-01,Seattle,1,1,1,36,90427,2,211.76,10,5,1,1,3,0,0,73.72
394,2025-03-01,Seattle,1,0,0,52,96748,7,396.88,17,1,1,1,2,1,1,199.79
395,2025-10-01,Boston,1,1,1,18,83120,7,396.75,18,3,0,1,9,0,0,118.99
396,2025-07-01,Dallas,0,1,0,35,84923,3,234.17,18,42,1,1,6,1,1,116.74
397,2025-09-01,Dallas,0,1,0,32,86084,1,201.38,11,0,0,1,8,0,1,136.17
398,2025-08-01,Chicago,0,1,0,36,72221,0,174.56,4,40,1,1,4,1,1,75.01
399,2025-09-01,Chicago,0,1,0,27,81070,3,246.35,5,2,0,1,3,0,1,125.82
400,2025-06-01,Denver,0,0,0,49,91546,3,200.88,10,22,0,1,7,0,0,40.42
401,2025-03-01,Boston,1,0,0,20,89316,4,207.74,8,10,0,1,5,1,1,174.75
402,2025-04-01,Chicago,0,0,0,40,88705,4,253.19,15,4,0,0,6,0,0,65.6
403,2025-08-01,Phoenix,0,1,0,46,20000,2,165.11,11,20,0,1,6,0,0,96.55
404,2025-02-01,Austin,1,0,0,31,81264,4,182.41,10,3,0,0,1,0,1,114.1
405,2025-08-01,Dallas,0,1,0,21,72219,3,197.16,13,9,0,1,5,0,0,123.24
406,2025-12-01,Denver,0,1,0,34,27506,3,200.73,13,40,0,1,5,1,1,124.31
407,2025-10-01,New York,1,1,1,45,59490,4,225.6,13,15,1,1,7,1,0,111.68
408,2025-12-01,Denver,0,1,0,44,59762,3,272.66,9,1,0,1,1,0,0,82.47
409,2025-09-01,New York,1,1,1,40,68214,2,167.96,13,9,1,0,4,0,1,158.5
410,2025-02-01,Dallas,0,0,0,26,95551,7,364.76,15,6,1,1,7,1,1,161.66
411,2025-06-01,Dallas,0,0,0,18,55039,2,193.23,7,16,0,1,4,0,0,70.52
412,2025-03-01,Denver,0,0,0,31,78235,2,273.14,14,9,0,1,8,0,1,103.68
413,2025-04-01,Denver,0,0,0,24,56659,2,222.69,8,24,0,1,11,0,0,112.57
414,2025-10-01,Chicago,0,1,0,39,82764,4,272.77,16,5,0,1,7,0,1,119.74
415,2025-02-01,New York,1,0,0,44,81657,4,295.29,9,1,0,1,4,1,1,125.96
416,2025-11-01,Seattle,1,1,1,35,40436,2,138.14,13,10,0,1,3,0,0,97.39
417,2025-05-01,Boston,1,0,0,42,126760,6,357.51,13,1,0,1,8,0,0,127.69
418,2025-03-01,Austin,1,0,0,52,113035,2,164.27,19,57,0,1,5,0,1,124.19
419,2025-02-01,Dallas,0,0,0,41,65505,5,294.12,14,6,0,0,5,1,1,132.5
420,2025-04-01,Austin,1,0,0,30,75946,3,257.84,12,9,0,0,2,0,0,53.35
421,2025-07-01,Austin,1,1,1,43,83274,3,175.32,10,57,0,0,7,1,1,137.92
422,2025-11-01,New York,1,1,1,38,76552,6,453.12,14,38,0,1,1,0,0,58.35
423,2025-07-01,Denver,0,1,0,33,74323,1,172.24,9,28,0,0,6,1,0,72.59
424,2025-04-01,New York,1,0,0,21,66768,3,347.47,6,6,1,0,3,0,0,88.98
425,2025-10-01,Dallas,0,1,0,34,32662,4,287.5,10,25,0,1,4,0,1,92.38
426,2025-08-01,New York,1,1,1,36,56630,0,97.28,7,5,0,1,6,0,1,107.66
427,2025-11-01,New York,1,1,1,33,73315,1,135.52,11,40,1,1,6,0,0,92.72
428,2025-10-01,Dallas,0,1,0,41,20000,3,194.19,11,6,0,1,7,0,0,45.46
429,2025-10-01,Boston,1,1,1,29,72150,4,180.26,14,34,0,0,6,0,0,58.44
430,2025-11-01,Chicago,0,1,0,27,94319,3,257.88,9,12,0,0,3,0,1,107.23
431,2025-07-01,Boston,1,1,1,38,65660,3,214.14,5,16,0,1,3,1,1,143.59
432,2025-03-01,Dallas,0,0,0,46,32523,1,130.54,11,18,0,0,3,0,0,35.22
433,2025-02-01,Phoenix,0,0,0,18,94848,0,72.6,11,0,0,1,5,1,0,66.32
434,2025-12-01,Seattle,1,1,1,37,30439,1,136.07,11,8,0,1,1,1,0,38.17
435,2025-12-01,Austin,1,1,1,23,93227,4,165.81,15,21,0,1,10,0,0,96.37
436,2025-03-01,Dallas,0,0,0,38,63578,4,227.4,14,33,0,1,3,0,0,80.26
437,2025-12-01,Chicago,0,1,0,41,37430,1,121.43,12,9,0,1,3,0,1,87.08
438,2025-09-01,New York,1,1,1,31,59512,2,274.14,12,1,0,1,5,1,0,68.31
439,2025-09-01,Denver,0,1,0,31,114949,4,274.73,10,18,0,0,7,1,1,116.08
440,2025-04-01,Phoenix,0,0,0,32,82840,1,172.85,14,2,0,1,3,1,1,122.43
441,2025-04-01,Phoenix,0,0,0,29,112277,2,242.45,8,4,0,1,5,0,0,63.32
442,2025-09-01,Phoenix,0,1,0,51,93577,3,299.57,7,17,0,1,6,1,1,158.44
443,2025-06-01,Denver,0,0,0,26,89989,0,59.29,8,1,0,0,8,0,0,26.8
444,2025-03-01,Seattle,1,0,0,65,99640,3,220.37,10,26,0,1,8,0,1,114.19
445,2025-03-01,Chicago,0,0,0,35,104564,3,291.08,16,25,1,1,3,0,1,94.48
446,2025-02-01,New York,1,0,0,26,23239,5,293.59,8,4,0,1,2,0,1,121.14
447,2025-12-01,Phoenix,0,1,0,30,76419,2,219.64,9,52,0,1,3,0,0,92.82
448,2025-06-01,Dallas,0,0,0,32,76620,4,277.0,11,3,0,0,6,0,0,60.65
449,2025-11-01,Seattle,1,1,1,30,79414,3,201.54,14,5,1,1,10,0,1,176.99
450,2025-11-01,New York,1,1,1,39,107617,3,217.21,7,17,1,1,5,1,1,145.38
451,2025-05-01,Austin,1,0,0,31,129812,4,291.82,13,6,0,0,3,0,0,91.39
452,2025-04-01,Seattle,1,0,0,25,20000,2,196.39,14,7,1,1,6,1,1,137.14
453,2025-10-01,New York,1,1,1,31,73728,2,85.33,7,17,0,1,1,1,1,102.74
454,2025-11-01,Phoenix,0,1,0,25,86336,5,418.27,9,7,0,0,7,0,0,113.57
455,2025-05-01,Phoenix,0,0,0,40,63311,5,219.23,17,24,0,1,4,0,0,52.26
456,2025-02-01,Boston,1,0,0,29,79265,4,323.73,17,16,0,0,5,1,0,64.91
457,2025-07-01,Boston,1,1,1,39,51639,6,313.47,11,10,1,1,0,0,1,191.94
458,2025-10-01,Chicago,0,1,0,51,76071,1,160.93,7,7,1,1,7,1,1,135.39
459,2025-08-01,Chicago,0,1,0,30,68267,4,273.89,15,4,1,1,4,1,0,105.22
460,2025-10-01,Dallas,0,1,0,33,112257,6,417.45,15,9,1,0,4,0,1,107.9
461,2025-09-01,Seattle,1,1,1,44,25926,1,169.84,13,7,0,1,3,0,0,83.16
462,2025-02-01,Boston,1,0,0,32,77415,3,202.81,10,3,0,0,2,0,0,64.89
463,2025-05-01,Seattle,1,0,0,33,44331,1,178.01,10,21,0,1,6,1,0,32.22
464,2025-11-01,Dallas,0,1,0,24,88836,3,314.73,13,7,0,1,3,0,0,98.96
465,2025-01-01,Phoenix,0,0,0,45,74662,3,250.7,16,21,0,1,4,0,0,76.8
466,2025-10-01,Chicago,0,1,0,26,54249,2,257.98,12,14,0,0,7,1,0,60.61
467,2025-01-01,Seattle,1,0,0,30,83209,2,162.17,12,0,0,0,4,0,0,23.55
468,2025-04-01,Austin,1,0,0,32,50522,4,212.24,17,27,0,0,7,0,0,47.02
469,2025-08-01,Boston,1,1,1,30,74180,8,483.8,13,31,0,1,10,0,1,169.67
470,2025-01-01,Boston,1,0,0,23,70054,6,287.16,18,11,0,1,8,0,0,88.71
471,2025-12-01,Dallas,0,1,0,38,89731,3,230.29,8,20,0,1,5,0,1,97.16
472,2025-08-01,Phoenix,0,1,0,28,118113,6,294.21,17,3,0,1,3,0,1,116.5
473,2025-04-01,Seattle,1,0,0,27,65530,2,185.54,13,9,0,1,7,1,1,108.25
474,2025-07-01,Austin,1,1,1,34,68325,1,59.87,6,68,0,0,4,0,1,113.78
475,2025-08-01,Seattle,1,1,1,32,90578,7,325.68,19,1,0,1,6,0,1,158.77
476,2025-08-01,Dallas,0,1,0,36,111769,5,205.47,17,23,0,1,6,1,0,121.38
477,2025-12-01,Seattle,1,1,1,23,67706,7,340.72,14,56,0,0,2,1,1,102.57
478,2025-01-01,Denver,0,0,0,31,61882,4,226.13,16,3,0,0,9,0,0,57.07
479,2025-06-01,Austin,1,0,0,24,94948,3,260.1,14,10,0,0,7,0,0,74.29
480,2025-06-01,Seattle,1,0,0,46,54304,3,230.52,7,18,0,1,4,1,1,124.22
481,2025-12-01,Boston,1,1,1,23,63533,3,293.97,11,8,1,1,5,0,1,100.64
482,2025-06-01,Dallas,0,0,0,18,103717,2,203.06,9,4,1,1,4,1,0,143.46
483,2025-05-01,Boston,1,0,0,18,97056,5,267.99,15,7,0,1,5,0,0,10.43
484,2025-09-01,Austin,1,1,1,28,47884,1,251.33,7,12,0,1,2,0,0,96.42
485,2025-01-01,Dallas,0,0,0,18,93448,6,294.49,15,46,0,0,7,1,0,120.86
486,2025-12-01,Dallas,0,1,0,43,52609,2,188.05,10,39,0,1,5,1,0,59.53
487,2025-09-01,Austin,1,1,1,52,51416,0,127.43,6,40,1,0,1,0,0,65.61
488,2025-07-01,Seattle,1,1,1,35,72599,3,225.13,14,19,0,1,5,0,1,87.62
489,2025-03-01,Boston,1,0,0,25,42869,4,351.38,10,0,0,1,4,0,0,69.99
490,2025-09-01,Boston,1,1,1,36,117389,4,174.51,15,57,0,1,8,1,1,130.69
491,2025-11-01,Boston,1,1,1,31,80915,2,200.82,13,68,0,1,8,1,1,96.1
492,2025-04-01,Denver,0,0,0,33,87310,2,213.11,15,2,0,1,5,1,0,93.02
493,2025-04-01,Austin,1,0,0,32,33646,2,146.67,7,2,0,1,6,0,0,83.58
494,2025-02-01,Denver,0,0,0,18,35152,0,93.79,10,17,1,1,7,0,0,60.03
495,2025-08-01,New York,1,1,1,19,52659,4,279.58,17,11,1,1,7,0,1,170.79
496,2025-05-01,Austin,1,0,0,35,37547,1,174.21,7,23,0,1,6,1,0,75.83
497,2025-05-01,Denver,0,0,0,44,88573,4,296.0,12,12,0,1,2,0,0,125.24
498,2025-12-01,Denver,0,1,0,35,56315,4,213.1,13,5,0,0,6,0,1,106.8
499,2025-06-01,Austin,1,0,0,30,85515,0,66.61,9,6,0,1,4,0,0,18.98
500,2025-05-01,Austin,1,0,0,41,49488,7,294.64,11,44,0,1,4,0,0,91.2
501,2025-02-01,Austin,1,0,0,40,34534,5,254.29,6,15,0,1,7,0,0,75.36
502,2025-06-01,Austin,1,0,0,23,83457,6,266.81,9,5,1,0,5,0,0,109.68
503,2025-10-01,New York,1,1,1,34,54848,2,190.48,12,4,0,1,8,0,1,101.24
504,2025-01-01,Dallas,0,0,0,30,66686,2,249.27,9,4,0,1,8,1,1,121.48
505,2025-06-01,Chicago,0,0,0,28,20000,4,300.39,7,14,1,1,5,1,0,106.63
506,2025-06-01,Seattle,1,0,0,33,104836,3,208.13,8,11,0,1,3,0,1,115.09
507,2025-04-01,Denver,0,0,0,38,20000,2,228.79,7,0,0,1,4,1,1,114.15
508,2025-11-01,New York,1,1,1,27,51370,3,121.05,5,4,0,0,6,0,1,104.17
509,2025-10-01,Chicago,0,1,0,39,20000,2,296.19,9,57,0,1,7,0,0,81.75
510,2025-02-01,Denver,0,0,0,36,124920,3,289.64,16,39,0,1,12,0,1,111.55
511,2025-06-01,Dallas,0,0,0,44,72475,3,174.53,11,29,0,0,5,0,0,8.92
512,2025-09-01,Austin,1,1,1,25,94260,2,259.69,11,9,0,0,3,0,1,101.38
513,2025-04-01,New York,1,0,0,50,59004,5,326.68,9,1,1,1,2,0,1,126.79
514,2025-11-01,New York,1,1,1,33,79043,4,288.5,16,94,1,1,3,1,0,100.7
515,2025-04-01,Dallas,0,0,0,34,80830,4,224.8,10,9,0,1,10,0,0,56.22
516,2025-05-01,New York,1,0,0,32,89846,2,94.47,8,6,0,0,8,0,1,111.32
517,2025-02-01,Denver,0,0,0,43,44605,2,242.72,9,25,0,1,6,1,0,51.21
518,2025-04-01,Chicago,0,0,0,46,65121,4,220.06,12,15,0,1,7,1,0,74.72
519,2025-07-01,Austin,1,1,1,30,97974,1,208.85,11,8,0,0,4,0,0,27.73
520,2025-04-01,Dallas,0,0,0,47,96022,2,272.8,10,1,0,1,9,0,0,64.02
521,2025-10-01,Phoenix,0,1,0,31,85559,1,162.74,8,24,0,1,3,0,0,50.3
522,2025-07-01,Seattle,1,1,1,39,61262,1,66.69,7,8,0,1,4,1,0,65.27
523,2025-08-01,New York,1,1,1,20,93151,4,197.38,10,18,0,1,7,1,1,94.42
524,2025-08-01,Boston,1,1,1,21,62891,2,131.69,9,62,0,1,6,0,0,83.34
525,2025-08-01,Austin,1,1,1,31,96055,2,197.62,12,1,0,1,9,0,0,44.14
526,2025-10-01,Dallas,0,1,0,33,70039,5,414.11,11,58,0,1,7,1,0,72.59
527,2025-09-01,Boston,1,1,1,40,118082,2,194.15,15,36,0,1,4,0,0,0.0
528,2025-02-01,Austin,1,0,0,19,46107,4,233.69,11,41,1,1,4,0,0,108.29
529,2025-12-01,Austin,1,1,1,38,43141,1,86.71,5,0,1,1,6,1,1,112.05
530,2025-04-01,Dallas,0,0,0,33,92883,3,254.97,9,5,0,1,8,0,1,134.11
531,2025-09-01,Seattle,1,1,1,26,90440,4,287.43,17,9,1,1,4,0,0,136.82
532,2025-08-01,Denver,0,1,0,43,134150,3,136.36,9,0,0,1,3,0,0,81.2
533,2025-01-01,Phoenix,0,0,0,34,78135,4,236.75,14,47,0,1,4,0,1,78.37
534,2025-11-01,New York,1,1,1,22,101233,2,163.91,10,50,1,0,6,1,1,117.46
535,2025-12-01,Seattle,1,1,1,33,75664,3,206.99,10,0,0,1,8,1,0,107.98
536,2025-09-01,Dallas,0,1,0,50,106482,0,207.33,11,19,0,1,8,0,1,43.44
537,2025-11-01,Phoenix,0,1,0,37,55110,2,248.07,7,38,0,1,10,0,0,107.19
538,2025-04-01,New York,1,0,0,23,127740,2,181.3,6,19,1,0,8,1,1,116.96
539,2025-01-01,New York,1,0,0,28,119557,1,278.64,9,37,0,1,3,0,0,85.08
540,2025-06-01,Austin,1,0,0,18,95674,6,295.93,11,12,0,0,4,0,0,95.81
541,2025-11-01,Austin,1,1,1,43,93913,2,95.58,9,27,0,1,4,0,1,123.3
542,2025-06-01,Phoenix,0,0,0,34,39892,3,129.55,8,9,0,1,7,0,1,121.31
543,2025-11-01,Austin,1,1,1,31,62337,2,81.0,13,11,0,1,4,0,0,88.75
544,2025-01-01,Denver,0,0,0,39,88611,8,319.68,13,22,0,0,10,1,0,82.86
545,2025-12-01,Dallas,0,1,0,30,78720,2,203.1,6,5,0,1,3,1,0,58.27
546,2025-08-01,Phoenix,0,1,0,22,74995,2,194.32,11,10,0,1,2,1,1,143.67
547,2025-07-01,New York,1,1,1,23,66777,3,239.87,9,1,1,1,6,1,1,119.24
548,2025-11-01,Austin,1,1,1,41,26241,3,170.85,10,12,0,0,3,0,0,44.69
549,2025-01-01,Chicago,0,0,0,45,95384,2,105.73,9,1,0,0,5,1,0,37.14
550,2025-07-01,Chicago,0,1,0,50,75850,3,207.36,14,9,1,0,2,1,0,64.4
551,2025-06-01,New York,1,0,0,41,62431,4,341.75,15,57,0,1,3,1,0,48.96
552,2025-09-01,Dallas,0,1,0,25,102284,5,205.98,15,20,0,0,6,1,0,73.78
553,2025-08-01,Seattle,1,1,1,52,84276,4,242.59,10,14,0,1,5,0,0,81.06
554,2025-09-01,Chicago,0,1,0,35,77434,2,297.43,17,21,0,1,5,0,0,102.28
555,2025-09-01,Chicago,0,1,0,26,27926,3,96.97,11,29,0,0,5,0,0,19.12
556,2025-05-01,Dallas,0,0,0,20,132941,3,217.53,11,6,0,1,5,1,0,97.13
557,2025-03-01,Boston,1,0,0,49,37781,2,240.6,11,3,0,0,4,1,1,78.51
558,2025-12-01,Boston,1,1,1,18,40784,2,245.11,7,11,0,1,3,0,1,79.81
559,2025-11-01,Boston,1,1,1,32,45648,3,136.43,11,13,0,1,3,0,1,116.65
560,2025-06-01,Seattle,1,0,0,38,113456,3,272.19,6,6,1,0,9,0,0,75.41
561,2025-07-01,Phoenix,0,1,0,29,62787,2,187.73,10,28,0,0,2,0,0,54.35
562,2025-03-01,Dallas,0,0,0,36,54421,3,238.92,9,5,0,1,2,1,1,90.01
563,2025-11-01,Denver,0,1,0,35,44849,8,466.87,18,15,0,1,7,1,1,186.1
564,2025-03-01,Boston,1,0,0,32,49791,3,214.76,9,28,0,0,3,1,0,88.65
565,2025-11-01,Seattle,1,1,1,29,98002,1,235.69,9,2,0,0,5,0,0,38.81
566,2025-03-01,Boston,1,0,0,35,33854,2,129.61,9,12,1,0,7,1,1,115.2
567,2025-10-01,Austin,1,1,1,32,61992,5,267.6,14,19,1,1,5,1,1,184.46
568,2025-11-01,Denver,0,1,0,21,64166,1,51.82,11,11,1,0,11,1,1,103.81
569,2025-05-01,Denver,0,0,0,36,64892,4,273.77,12,47,0,0,1,0,0,48.89
570,2025-12-01,Dallas,0,1,0,29,72753,0,193.6,13,1,0,0,3,1,1,97.29
